Timestamp (us),Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g)
883833957,-1.026826,3.381068,-2.627949,-0.279691,-0.050571,0.856468
883836462,-3.279803,4.291080,-3.280001,-0.347618,-0.013095,1.020025
883838968,-4.740151,4.290340,-3.880745,-0.368209,-0.080212,1.005163
883841473,-3.764305,3.198055,-3.952616,-0.287934,-0.064752,0.822982
883843978,-1.084213,2.290276,-3.605216,-0.302706,0.037456,0.881885
883846483,2.020871,1.990367,-2.952065,-0.305195,-0.070102,0.852577
883848989,4.577707,2.176537,-2.475332,-0.364473,-0.096195,0.824811
883851494,5.795034,2.299640,-2.175912,-0.387807,0.030419,0.969189
883853999,5.124555,2.175477,-1.931824,-0.395100,0.120196,1.093938
883856505,4.028059,1.137059,-1.450076,-0.350406,-0.001419,1.018370
883859010,4.027747,-0.142931,-0.792239,-0.336828,0.006929,0.993038
883861515,3.662676,-1.666253,-0.316595,-0.350647,0.109218,1.122604
883864020,2.931896,-2.520629,-0.016769,-0.381850,0.018781,1.039365
883866526,2.566071,-2.887636,0.285107,-0.246100,-0.063678,0.756769
883869031,2.199148,-2.342620,0.653975,-0.273838,0.088421,0.956827
883871536,0.857665,-1.799797,1.026447,-0.320065,0.130664,1.169540
883874041,-0.848450,-1.621942,1.215876,-0.282584,-0.071336,1.013984
883876547,-1.457613,-1.562493,1.218554,-0.217581,-0.073334,0.825170
883879067,-1.275344,-0.831751,1.101749,-0.284955,0.011918,0.894195
883881563,-1.215080,0.507666,0.807802,-0.314632,-0.076872,0.891079
883884064,-1.459344,1.968290,0.455216,-0.297982,-0.100928,0.967441
883886568,-1.337519,2.395057,0.275896,-0.335577,0.009245,1.256682
883889073,0.064634,1.364549,0.202873,-0.331197,-0.080749,1.174122
883891578,1.893708,0.092235,0.005342,-0.250040,-0.164383,0.814017
883894084,2.320615,0.581526,-0.417139,-0.242039,-0.001429,0.717478
883896589,0.308802,3.011017,-0.695775,-0.301222,0.036689,0.879738
883899094,-2.555755,5.012097,-0.792388,-0.421037,-0.019291,1.062388
883901600,-4.322567,5.129252,-0.663774,-0.421262,-0.012539,1.078323
883904105,-4.686980,3.546131,-0.431016,-0.275636,-0.042094,0.961318
883906610,-4.624470,1.721205,-0.322765,-0.235978,-0.096243,0.912496
883909115,-4.927434,0.626553,-0.511136,-0.245456,-0.133535,0.898208
883911621,-5.048193,0.323461,-0.815886,-0.328730,-0.137905,0.965121
883914126,-3.584850,-0.401799,-1.129470,-0.445283,-0.138667,1.067765
883916631,-0.233280,-1.427414,-1.330932,-0.372988,-0.148078,0.874085
883919137,2.630671,-2.271924,-1.468702,-0.272240,-0.057846,0.800621
883921642,3.422736,-2.208816,-1.592436,-0.340620,-0.002223,1.081932
883924147,3.239753,-1.965953,-1.590059,-0.313480,-0.112612,1.018269
883926652,3.604472,-1.539912,-1.467205,-0.256235,-0.081460,0.788839
883929158,3.480850,-0.812148,-1.037348,-0.313002,0.108017,0.920145
883931663,1.772913,0.398347,-0.537617,-0.359886,0.035347,1.036670
883934168,0.309674,0.880078,-0.165120,-0.334886,-0.151795,0.895257
883936674,0.309100,1.000951,0.017576,-0.303760,-0.084521,0.805442
883939179,-0.482878,0.998915,0.081119,-0.295039,0.057402,1.034732
883941684,-2.371276,1.177124,0.089378,-0.301212,-0.080156,1.120796
883944189,-2.736207,0.811646,0.027564,-0.278468,-0.205391,0.969107
883946695,-0.968911,0.086052,-0.044685,-0.315316,-0.081052,0.970504
883949200,-0.237458,0.149534,-0.289424,-0.334132,-0.024724,0.907540
883951705,-1.272413,0.513644,-0.646733,-0.433222,-0.155681,0.993191
883954211,-1.210057,0.272546,-1.133579,-0.525559,-0.213274,1.182215
883956716,1.045915,-1.363464,-1.395853,-0.451815,-0.137396,1.109866
883959221,3.179516,-2.756985,-1.534746,-0.322731,-0.068424,0.984771
883961726,3.606984,-3.668048,-1.603315,-0.336837,-0.056128,1.091410
883964232,2.938266,-4.337538,-1.847973,-0.399110,-0.073341,1.198215
883966737,2.757375,-5.675190,-2.038495,-0.357852,-0.050116,0.965662
883969242,3.549855,-6.586196,-1.926571,-0.285786,0.036196,0.785361
883971747,4.645231,-6.768225,-1.446981,-0.248541,0.085366,0.837180
883974253,4.947192,-5.858066,-0.774965,-0.219767,0.068450,0.845954
883976758,4.030449,-4.464098,-0.095043,-0.215081,0.043506,0.774250
883979263,2.808590,-2.096957,0.410963,-0.195089,-0.030727,0.677957
883981769,1.891942,0.211069,0.672957,-0.240647,-0.087193,0.808874
883984274,1.586068,1.914065,0.504142,-0.306168,-0.047202,1.002307
883986779,2.317457,2.038366,0.259829,-0.316656,-0.020746,0.948612
883989284,4.024056,1.252071,0.126764,-0.285746,-0.025668,0.797779
883991790,5.060181,0.768107,0.058918,-0.256361,0.001728,0.790723
883994295,3.476572,1.434822,-0.233623,-0.259951,0.011257,0.917990
883996800,0.126727,2.524313,-0.759115,-0.273338,-0.054904,0.990653
883999305,-1.639336,3.069236,-1.112446,-0.305761,-0.041125,1.023361
884001811,-1.090302,2.401721,-1.179765,-0.362653,0.067539,1.042774
884004316,0.432989,1.309394,-0.950589,-0.371731,0.079593,0.943400
884006822,1.285358,0.518633,-0.474350,-0.347245,0.018918,0.887084
884009327,1.284884,-0.030516,-0.053871,-0.362367,0.004774,1.040641
884011832,0.736645,-0.702026,0.246555,-0.324628,0.006435,1.085046
884014337,0.371370,-1.311797,0.425501,-0.245483,-0.016686,0.909146
884016843,0.431815,-1.007823,0.488016,-0.196154,-0.010206,0.748330
884019348,-0.361573,0.632749,0.441808,-0.236436,0.022612,0.907378
884021853,-1.763975,2.333025,0.337663,-0.361676,0.002101,1.125172
884024358,-1.581625,2.698347,0.339538,-0.383197,-0.106421,1.062007
884026864,0.368845,1.547434,0.263637,-0.330511,-0.045278,0.899123
884029369,1.161474,0.636684,0.314946,-0.303072,0.095630,0.928500
884031874,-0.544050,0.389065,0.440783,-0.350423,0.067516,1.049564
884034380,-2.615566,0.078786,0.810007,-0.379232,-0.066840,1.143893
884036885,-2.494072,-0.469835,1.169421,-0.285512,-0.082537,0.926668
884039390,-1.763134,-0.772793,1.285822,-0.238732,-0.007841,0.858913
884041895,-2.128291,-0.346612,0.987074,-0.324765,-0.079749,1.013276
884044401,-2.248661,-0.161627,0.322035,-0.355281,-0.221004,0.951799
884046906,-0.723383,-0.580364,-0.535183,-0.330505,-0.180198,0.839612
884049411,1.410611,-1.059315,-1.213234,-0.288973,-0.023226,0.817351
884051916,1.351192,-1.056903,-1.819159,-0.277383,-0.044324,0.893579
884054422,-0.475528,-0.755392,-2.173965,-0.293111,-0.075649,0.949015
884056927,-1.693637,-0.270565,-2.408518,-0.236600,-0.058176,0.797669
884059432,-2.365061,0.944043,-2.336923,-0.202769,0.044161,0.776663
884061938,-3.585329,2.643710,-2.199283,-0.285648,0.054184,0.952653
884064443,-4.622447,3.796167,-2.005531,-0.364673,-0.072845,1.013880
884066948,-3.648104,3.432429,-1.769226,-0.380038,-0.052354,0.945598
884069453,-1.942634,2.583278,-1.417796,-0.305457,0.006091,0.817400
884071959,-1.577374,1.913568,-1.060134,-0.351676,0.009713,0.970868
884074464,-2.186667,1.668159,-0.877737,-0.371524,-0.136615,1.045853
884076969,-2.247089,1.486077,-1.000017,-0.306540,-0.129559,0.945781
884079474,-1.515574,1.488740,-1.245180,-0.293714,-0.028554,0.920746
884081980,-1.576841,1.975405,-1.302169,-0.323873,-0.007764,0.993468
884084485,-2.307823,2.034580,-1.299040,-0.386551,-0.025681,1.165093
884086990,-2.367852,0.756491,-1.125898,-0.426919,-0.048528,1.179165
884089496,-1.147846,-1.552890,-0.904098,-0.356138,-0.075724,0.897550
884092001,0.071505,-3.375977,-0.618283,-0.272561,-0.026340,0.749244
884094506,-0.782174,-3.623207,-0.131909,-0.305004,0.078858,0.990576
884097012,-2.854748,-3.204174,0.363646,-0.343883,-0.021266,1.135999
884099517,-3.891468,-2.721229,0.673952,-0.241874,-0.176793,0.882060
884102022,-3.588079,-1.747704,0.740243,-0.196342,-0.074361,0.814666
884104528,-3.528154,-0.226087,0.508186,-0.279119,-0.049743,0.991206
884107033,-3.224251,1.113878,0.213337,-0.310852,-0.209236,0.991837
884109538,-1.517877,1.119243,-0.156661,-0.360539,-0.157785,0.989518
884112043,1.041569,0.517831,-0.412834,-0.341311,-0.047943,0.976149
884114549,2.504000,0.095644,-0.481831,-0.322693,-0.086289,0.891041
884117054,2.442882,0.582564,-0.599435,-0.288467,-0.066348,0.936608
884119559,1.772412,1.311388,-0.713085,-0.332005,0.009264,1.009124
884122064,0.675360,2.099817,-0.764119,-0.271914,-0.015790,0.967619
884124570,-0.420997,2.219243,-0.819828,-0.350403,-0.012178,1.097161
884127075,-0.603203,1.427683,-0.703449,-0.378154,0.004039,1.154692
884129580,0.250942,-0.639501,-0.417983,-0.367094,0.012393,1.065219
884132086,1.165612,-2.768130,0.048679,-0.305498,0.022497,0.785151
884134591,1.225745,-3.744146,0.769031,-0.264711,0.035039,0.700568
884137096,0.065845,-2.959167,1.506219,-0.223471,0.000829,0.736743
884139602,-1.764313,-1.505927,2.068715,-0.261693,0.020999,0.938958
884142107,-2.741389,0.193524,2.387298,-0.173976,-0.072492,0.866055
884144612,-2.255695,1.288587,2.574993,-0.197471,-0.100724,0.868137
884147118,-0.429196,2.205228,2.513997,-0.275543,-0.088351,0.935672
884149623,1.520311,2.697688,2.146499,-0.319204,-0.130217,0.879997
884152128,2.800107,3.189151,1.660249,-0.376165,-0.083589,0.959896
884154633,3.471498,3.010241,1.171576,-0.433545,-0.048167,1.142618
884157138,3.594863,2.099258,0.922288,-0.420538,-0.013522,1.119863
884159644,3.231030,0.821758,0.793482,-0.347660,-0.043617,0.967234
884162149,2.074459,0.272044,0.733321,-0.271899,-0.030952,0.918282
884164654,-0.057340,0.937527,0.442807,-0.270566,-0.011331,0.975602
884167159,-2.067486,1.907630,0.093354,-0.361991,-0.064656,1.155851
884169665,-1.823267,2.213799,-0.269112,-0.403120,-0.171304,1.051500
884172170,0.310383,1.490556,-0.706403,-0.341857,-0.149247,0.921310
884174675,2.200521,0.645128,-1.143644,-0.328868,-0.011936,0.944627
884177181,2.080462,0.099526,-1.631940,-0.322634,-0.041602,0.907241
884179686,0.863348,-0.084140,-1.992399,-0.322017,-0.019291,0.881486
884182191,-0.597814,-0.451828,-2.110774,-0.300250,0.031871,0.905307
884184696,-1.633414,-0.759014,-1.927224,-0.265207,0.036593,0.897184
884187202,-2.060551,-0.883138,-1.562808,-0.234135,-0.027346,0.752909
884189707,-1.879240,-0.093107,-1.315497,-0.220418,0.011703,0.733026
884192212,-1.637376,1.183864,-1.125625,-0.263485,0.020999,0.874832
884194718,-1.334222,2.096061,-0.938530,-0.283108,-0.014029,0.985590
884197223,-0.298820,1.732715,-0.763065,-0.307029,-0.023395,0.978691
884199728,0.858672,0.821767,-0.470647,-0.267134,-0.016108,0.817683
884202233,0.675807,0.090005,-0.111383,-0.266962,0.036568,0.830874
884204739,-0.664872,0.146791,0.136458,-0.296407,-0.001544,0.920360
884207244,-2.493037,0.689538,0.268273,-0.239632,-0.002585,0.871212
884209749,-3.956336,1.658581,0.462327,-0.200387,0.077730,0.905206
884212255,-4.872058,2.932440,0.777709,-0.202952,0.061392,0.878411
884214760,-5.118386,4.511388,1.213968,-0.210905,0.002774,0.850577
884217265,-4.937924,5.543674,1.705440,-0.272568,0.013005,1.059747
884219770,-4.451814,5.664623,2.128793,-0.350458,0.038207,1.164271
884222276,-3.477499,4.752499,2.603732,-0.262962,-0.052438,0.896141
884224781,-2.625003,3.840102,3.079121,-0.260369,0.030122,0.783012
884227286,-3.356966,3.836674,3.506129,-0.279652,0.069899,0.865177
884229792,-5.490147,4.682574,3.701811,-0.308121,-0.046112,0.906119
884232297,-7.074755,5.591289,3.714045,-0.273092,-0.143060,0.937851
884234802,-6.709394,6.262133,3.474910,-0.247096,-0.114578,0.959121
884237308,-5.185918,6.571434,3.047098,-0.230818,-0.109780,0.944080
884239813,-3.600959,6.759999,2.436366,-0.243383,-0.139593,0.943478
884242318,-2.258622,6.401414,1.640864,-0.273926,-0.121963,0.995111
884244823,-0.612080,5.799222,1.084995,-0.292634,-0.110682,0.948000
884247329,0.851390,4.952324,0.770562,-0.227342,-0.098948,0.874095
884249834,1.583199,4.529004,0.583038,-0.271649,-0.009612,0.871411
884252339,0.913343,4.954246,0.346032,-0.207934,-0.052038,0.655396
884254844,-1.341246,6.409839,0.122110,-0.239977,-0.012858,0.802871
884257350,-4.205825,8.289027,0.085262,-0.302126,-0.006937,0.954548
884259855,-5.973990,9.561478,0.282568,-0.289684,-0.068212,1.089553
884262360,-5.609384,9.378059,0.704246,-0.355111,-0.019487,1.281423
884264866,-4.207321,7.859986,0.870281,-0.405741,-0.115264,1.227009
884267371,-3.230227,5.855934,0.670803,-0.405376,-0.184190,1.133915
884269876,-3.226902,4.094747,0.052324,-0.453794,-0.205463,1.152182
884272381,-3.893203,2.393636,-0.745097,-0.537006,-0.183970,1.310545
884274886,-4.680578,0.693525,-1.845142,-0.560171,-0.340739,1.111749
884277392,-6.015375,-0.884653,-3.306000,-0.469503,-0.379046,1.018558
884279897,-7.837253,-1.793394,-5.124069,-0.450444,-0.247587,1.233609
884282402,-9.842198,-2.520347,-6.879571,-0.399132,-0.263972,1.241354
884284908,-10.446815,-3.245167,-8.397795,-0.387384,-0.225044,1.083784
884287413,-9.286719,-3.786109,-9.315127,-0.328842,-0.187690,0.949711
884289918,-7.153678,-3.779276,-9.807931,-0.377087,-0.139177,0.946727
884292423,-5.386562,-3.469427,-10.236644,-0.405177,-0.173568,1.043477
884294929,-3.497482,-3.585544,-10.547553,-0.445939,-0.155332,1.140061
884297434,-0.938948,-3.883883,-10.559141,-0.379239,-0.120842,0.827745
884299939,1.435136,-3.820015,-10.021966,-0.341643,0.024635,0.817931
884302445,2.101960,-2.910054,-9.108842,-0.392297,0.068919,0.951876
884304950,1.001611,-1.822629,-7.945450,-0.421130,0.034791,1.007823
884307455,0.205910,-1.404541,-6.545400,-0.394597,0.093213,1.095009
884309961,0.872504,-2.139991,-4.855759,-0.406448,0.166789,1.140484
884312466,2.757058,-3.360522,-2.870950,-0.342167,0.132286,0.979005
884314971,4.884660,-4.155031,-0.823451,-0.329626,0.128144,0.882432
884317477,6.585347,-4.281241,1.169686,-0.336441,0.114452,1.017936
884319982,7.738801,-4.467974,2.800735,-0.379733,0.040069,1.052253
884322487,8.833042,-5.139353,3.943689,-0.345338,-0.004380,0.892506
884324992,9.988533,-5.992795,5.024527,-0.312715,0.043785,0.917302
884327498,10.961805,-6.906702,5.923770,-0.340456,0.066840,0.935419
884330003,11.568985,-7.213247,6.828618,-0.261072,0.028892,0.739315
884332508,11.627686,-6.668547,7.498983,-0.222610,0.033240,0.701400
884335014,11.137886,-5.394494,7.994634,-0.241342,0.037197,0.903462
884337519,10.527368,-4.606243,8.244873,-0.235549,-0.004883,1.053397
884340024,10.771048,-4.788405,8.303311,-0.233433,-0.038830,0.958448
884342529,11.685588,-5.211315,8.115111,-0.196927,-0.101823,0.710846
884345035,11.442892,-4.540057,7.453924,-0.197010,-0.105187,0.672285
884347540,9.494921,-2.775609,6.261161,-0.271842,-0.115067,0.836294
884350045,7.425496,-0.645251,4.768325,-0.306268,-0.172514,0.827602
884352551,7.183744,0.697813,3.445049,-0.263083,-0.165762,0.811598
884355056,8.221183,1.678333,2.235721,-0.318572,-0.106937,0.811989
884357561,8.162621,2.291477,1.027898,-0.254713,-0.138470,0.843468
884360066,6.643428,2.172276,-0.361466,-0.426192,-0.072248,1.336059
884362572,6.221621,0.655952,-1.582817,-0.385469,-0.224882,1.099113
884365077,6.896907,-1.831510,-2.693796,-0.296869,-0.124906,0.976498
884367582,7.023177,-3.956060,-3.618351,-0.368232,0.101155,1.169706
884370087,5.442910,-5.355133,-4.410267,-0.308950,0.001378,0.974706
884372593,4.287486,-6.146592,-4.835818,-0.313521,-0.077631,0.952288
884375098,3.800930,-6.268305,-5.077327,-0.213260,0.006823,0.820621
884377603,1.912283,-5.420329,-5.246236,-0.184970,0.092890,0.902402
884380108,-0.829546,-4.148541,-5.409016,-0.221631,0.025722,0.934572
884382614,-2.109879,-3.117759,-5.336442,-0.220764,-0.045991,0.853175
884385119,-1.684761,-2.631527,-5.031544,-0.175371,0.058243,0.878252
884387624,-0.955838,-2.145884,-4.424696,-0.211468,0.118033,0.849871
884390130,-0.593201,-1.296916,-3.632101,-0.170905,0.024408,0.731637
884392635,-0.048725,-0.022573,-2.655360,-0.204228,0.103816,0.761332
884395140,0.068469,1.553884,-1.432457,-0.176410,0.210980,0.837745
884397646,-0.362951,3.250236,-0.085446,-0.206801,0.215062,0.916496
884400151,-0.672768,4.580931,1.501023,-0.206456,0.116328,0.895144
884402656,0.235442,5.792221,3.203367,-0.192448,0.113385,0.840098
884405162,1.387315,7.125949,4.845044,-0.166109,0.133081,0.795935
884407667,2.113116,8.459228,6.367069,-0.256903,0.092526,0.945449
884410172,2.718073,9.428341,7.644534,-0.304783,0.033493,0.916125
884412677,3.750394,9.729921,8.794515,-0.295981,0.019676,0.863298
884415183,5.027204,9.789795,9.699434,-0.294657,0.022926,0.955779
884417688,5.756524,9.605924,10.422835,-0.271103,-0.007300,1.008316
884420193,5.816918,9.239622,10.783750,-0.277776,-0.011065,1.056302
884422699,5.330503,8.265177,10.839365,-0.316248,-0.022252,1.133630
884425204,4.967283,6.684095,10.587203,-0.349133,-0.031376,1.141121
884427709,4.786984,4.920968,10.333091,-0.349531,-0.035009,0.953254
884430214,5.275998,3.828351,10.081176,-0.331189,-0.054591,0.850428
884432720,5.642036,4.134794,9.718259,-0.352326,-0.122070,0.866878
884435225,5.338562,5.110772,8.877578,-0.335349,-0.213077,1.020546
884437730,4.854118,5.541011,7.548826,-0.385187,-0.175463,1.271846
884440235,5.285439,4.514681,5.964031,-0.323663,-0.220067,1.181085
884442741,6.266323,2.456181,4.248752,-0.341700,-0.128094,1.047050
884445246,5.541262,0.697682,2.602521,-0.443687,-0.018526,1.112196
884447751,3.779314,-0.273525,1.208107,-0.515661,-0.087295,1.043928
884450256,2.929936,-0.635257,-0.003590,-0.576450,-0.190326,0.985766
884452762,3.480746,-0.568619,-1.096262,-0.562306,-0.085092,1.137683
884455267,3.971007,-0.562427,-2.310365,-0.527548,0.001213,1.181713
884457772,4.035106,-1.044251,-3.405061,-0.546392,-0.077360,1.186691
884460277,3.795545,-1.951725,-4.683452,-0.524253,-0.115907,1.149721
884462783,1.851418,-3.166107,-6.200121,-0.556267,-0.030548,1.190293
884465288,-1.493764,-4.262002,-7.710759,-0.560010,0.008178,1.130021
884467793,-4.840093,-5.116153,-8.856005,-0.522512,0.074044,1.049086
884470298,-7.518943,-5.546635,-9.152143,-0.460758,0.276140,1.095119
884472804,-10.505275,-5.312622,-8.533255,-0.419060,0.377760,1.080828
884475309,-13.189017,-5.203128,-7.067732,-0.411141,0.237448,1.065233
884477814,-13.497723,-5.515549,-5.250280,-0.421480,0.064358,1.040953
884480320,-12.160717,-6.492511,-3.625434,-0.387056,0.038462,0.971289
884482825,-10.761034,-7.588170,-2.668427,-0.370705,0.118975,1.068931
884485330,-9.970004,-8.684434,-1.891013,-0.321982,0.092625,0.970415
884487836,-8.326745,-9.718725,-0.934483,-0.277000,0.111842,0.898212
884490341,-6.319215,-10.327741,0.326747,-0.266793,0.204857,0.811319
884492846,-5.958498,-9.786688,2.026441,-0.238917,0.275327,0.617254
884495351,-8.401880,-7.671675,3.990012,-0.250900,0.303777,0.608661
884497857,-11.821348,-4.952199,6.325130,-0.326546,0.273920,0.810773
884500362,-13.595896,-3.142320,8.890246,-0.342391,0.168125,0.923935
884502867,-13.054026,-2.664478,11.255606,-0.273393,0.112807,0.858213
884505373,-11.353127,-2.851252,13.187703,-0.249224,0.055280,0.821516
884507878,-9.894034,-2.791732,14.273792,-0.264719,-0.061748,0.784063
884510383,-9.164643,-2.183433,14.639030,-0.258122,-0.096792,0.723444
884512889,-8.556366,-1.391423,14.642303,-0.296188,-0.065727,0.795888
884515394,-7.887006,-0.477130,14.524972,-0.295114,-0.080146,0.811381
884517899,-7.582939,0.131994,14.467483,-0.259920,-0.103636,0.824001
884520404,-7.096207,0.802348,14.409741,-0.271299,-0.150390,0.873157
884522910,-6.608796,1.108300,14.228220,-0.278111,-0.192923,0.912151
884525415,-6.242144,1.111161,13.741948,-0.328307,-0.179012,1.006423
884527920,-6.239763,0.688744,12.950977,-0.344682,-0.212340,1.014531
884530425,-6.175393,-0.340955,11.973684,-0.374686,-0.208274,1.029198
884532931,-5.258075,-1.855794,11.111066,-0.366225,-0.188129,1.010904
884535436,-3.975958,-3.310013,10.489983,-0.317152,-0.164857,0.913967
884537942,-3.121543,-3.914495,10.058272,-0.281063,-0.175756,0.880565
884540447,-3.242572,-3.669712,9.636119,-0.279612,-0.198256,0.954430
884542952,-3.728442,-3.302839,8.913091,-0.289283,-0.225398,0.997550
884545457,-4.274522,-3.178613,8.006743,-0.275137,-0.252631,0.923871
884547963,-4.941785,-3.236351,6.917727,-0.253913,-0.234826,0.838847
884550468,-6.096685,-2.808384,5.773298,-0.262272,-0.221798,0.823959
884552973,-7.617487,-1.955508,4.633196,-0.279682,-0.205783,0.871494
884555478,-8.773275,-1.102576,3.673589,-0.307667,-0.195273,0.940016
884558005,-8.955085,-0.553073,3.071940,-0.312206,-0.194380,0.950842
884560501,-8.345281,-0.367719,2.707273,-0.291792,-0.178224,0.911707
884563000,-7.431247,-0.304081,2.522474,-0.294918,-0.135522,0.943165
884565500,-6.700201,-0.424074,2.518920,-0.328164,-0.113851,1.026742
884568005,-5.847277,-1.031105,2.693360,-0.348448,-0.152093,1.048673
